# generated by research/tools/experiments/look_plan.py; do not edit (edit look-ownership-overrides.csv)
decision_id,look_number,look_state,cluster,look_group,tuning_wave,owning_experiment,participating_experiments,tuning_only_experiments,hc_screen_experiments,comparison_owners,ws_source_records,mde_record_path,look_condition,ownership_basis
DEC-CMP-041,2,RESERVED,compression,LG-compression,2,EXP-CROSSFILE-001,EXP-CROSSFILE-007; EXP-SCALE-001; EXP-SCALE-007; EXP-SCALE-012,,EXP-SCALE-005,,research/experiments/EXP-CROSSFILE-001/record.md; research/experiments/EXP-CROSSFILE-007/record.md; research/experiments/EXP-SCALE-001/record.md; research/experiments/EXP-SCALE-007/record.md; research/experiments/EXP-SCALE-012/record.md,research/normalized/EXP-CROSSFILE-001/decision/DEC-CMP-041-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CMP-042,1,PLANNED,compression,LG-compression,1,EXP-CHUNK-010,EXP-RECON-002; EXP-RECON-004; EXP-RECON-005,,,,research/experiments/EXP-CHUNK-010/record.md; research/experiments/EXP-RECON-002/record.md; research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-RECON-005/record.md,research/normalized/EXP-CHUNK-010/decision/DEC-CMP-042-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CMP-042,2,RESERVED,compression,LG-compression,1,EXP-CHUNK-010,EXP-RECON-002; EXP-RECON-004; EXP-RECON-005,,,,research/experiments/EXP-CHUNK-010/record.md; research/experiments/EXP-RECON-002/record.md; research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-RECON-005/record.md,research/normalized/EXP-CHUNK-010/decision/DEC-CMP-042-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CMP-043,1,PLANNED,compression,LG-compression,1,EXP-CODEC-004,EXP-CODEC-002; EXP-CODEC-003; EXP-CODEC-006,,,,research/experiments/EXP-CODEC-004/record.md; research/experiments/EXP-CODEC-002/record.md; research/experiments/EXP-CODEC-003/record.md; research/experiments/EXP-CODEC-006/record.md,research/normalized/EXP-CODEC-004/decision/DEC-CMP-043-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CMP-043,2,RESERVED,compression,LG-compression,1,EXP-CODEC-004,EXP-CODEC-002; EXP-CODEC-003; EXP-CODEC-006,,,,research/experiments/EXP-CODEC-004/record.md; research/experiments/EXP-CODEC-002/record.md; research/experiments/EXP-CODEC-003/record.md; research/experiments/EXP-CODEC-006/record.md,research/normalized/EXP-CODEC-004/decision/DEC-CMP-043-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CMP-044,1,PLANNED,compression,LG-compression,1,EXP-CODEC-006,EXP-INT-014; EXP-RECON-005,,EXP-INT-014,pack-time verification cost: EXP-CODEC-006; fault-injection detection: EXP-INT-014,research/experiments/EXP-CODEC-006/record.md; research/experiments/EXP-INT-014/record.md; research/experiments/EXP-RECON-005/record.md,research/normalized/EXP-CODEC-006/decision/DEC-CMP-044-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,override:integrity C13
DEC-CMP-044,2,RESERVED,compression,LG-compression,1,EXP-CODEC-006,EXP-INT-014; EXP-RECON-005,,EXP-INT-014,pack-time verification cost: EXP-CODEC-006; fault-injection detection: EXP-INT-014,research/experiments/EXP-CODEC-006/record.md; research/experiments/EXP-INT-014/record.md; research/experiments/EXP-RECON-005/record.md,research/normalized/EXP-CODEC-006/decision/DEC-CMP-044-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",override:integrity C13
DEC-CMP-045,1,PLANNED,compression,LG-compression,1,EXP-CODEC-001,EXP-CODEC-002; EXP-CODEC-003; EXP-PLANNER-006,,,,research/experiments/EXP-CODEC-001/record.md; research/experiments/EXP-CODEC-002/record.md; research/experiments/EXP-CODEC-003/record.md; research/experiments/EXP-PLANNER-006/record.md,research/normalized/EXP-CODEC-001/decision/DEC-CMP-045-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CMP-045,2,RESERVED,compression,LG-compression,1,EXP-CODEC-001,EXP-CODEC-002; EXP-CODEC-003; EXP-PLANNER-006,,,,research/experiments/EXP-CODEC-001/record.md; research/experiments/EXP-CODEC-002/record.md; research/experiments/EXP-CODEC-003/record.md; research/experiments/EXP-PLANNER-006/record.md,research/normalized/EXP-CODEC-001/decision/DEC-CMP-045-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-001,1,PLANNED,container,LG-container,1,EXP-CONF-007,EXP-LEGACY-041; EXP-PLAT-003; EXP-PLAT-012,,EXP-CON-006,,research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-LEGACY-041/record.md; research/experiments/EXP-PLAT-003/record.md; research/experiments/EXP-PLAT-012/record.md,research/normalized/EXP-CONF-007/decision/DEC-CON-001-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-001,2,RESERVED,container,LG-container,1,EXP-CONF-007,EXP-LEGACY-041; EXP-PLAT-003; EXP-PLAT-012,,EXP-CON-006,,research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-LEGACY-041/record.md; research/experiments/EXP-PLAT-003/record.md; research/experiments/EXP-PLAT-012/record.md,research/normalized/EXP-CONF-007/decision/DEC-CON-001-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-002,1,PLANNED,container,LG-container,2,EXP-CON-008,EXP-CON-001; EXP-CON-002; EXP-CON-004; EXP-CONF-002,,EXP-CON-005; EXP-CONF-001,,research/experiments/EXP-CON-008/record.md; research/experiments/EXP-CON-001/record.md; research/experiments/EXP-CON-002/record.md; research/experiments/EXP-CON-004/record.md; research/experiments/EXP-CONF-002/record.md,research/normalized/EXP-CON-008/decision/DEC-CON-002-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-002,2,RESERVED,container,LG-container,2,EXP-CON-008,EXP-CON-001; EXP-CON-002; EXP-CON-004; EXP-CONF-002,,EXP-CON-005; EXP-CONF-001,,research/experiments/EXP-CON-008/record.md; research/experiments/EXP-CON-001/record.md; research/experiments/EXP-CON-002/record.md; research/experiments/EXP-CON-004/record.md; research/experiments/EXP-CONF-002/record.md,research/normalized/EXP-CON-008/decision/DEC-CON-002-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-003,1,PLANNED,container,LG-container,1,EXP-CONF-002,,,EXP-CONF-001; EXP-CONF-003; EXP-CONF-004,,research/experiments/EXP-CONF-002/record.md,research/normalized/EXP-CONF-002/decision/DEC-CON-003-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-003,2,RESERVED,container,LG-container,1,EXP-CONF-002,,,EXP-CONF-001; EXP-CONF-003; EXP-CONF-004,,research/experiments/EXP-CONF-002/record.md,research/normalized/EXP-CONF-002/decision/DEC-CON-003-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-004,1,PLANNED,container,LG-container,1,EXP-CODEC-003,EXP-CONF-007; EXP-CROSSFILE-003; EXP-CROSSFILE-004; EXP-CROSSFILE-006; EXP-CROSSFILE-008; EXP-RECON-001; EXP-RECON-006; EXP-RECON-010,,EXP-CONF-004,,research/experiments/EXP-CODEC-003/record.md; research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-CROSSFILE-003/record.md; research/experiments/EXP-CROSSFILE-004/record.md; research/experiments/EXP-CROSSFILE-006/record.md; research/experiments/EXP-CROSSFILE-008/record.md; research/experiments/EXP-RECON-001/record.md; research/experiments/EXP-RECON-006/record.md; research/experiments/EXP-RECON-010/record.md,research/normalized/EXP-CODEC-003/decision/DEC-CON-004-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-004,2,RESERVED,container,LG-container,1,EXP-CODEC-003,EXP-CONF-007; EXP-CROSSFILE-003; EXP-CROSSFILE-004; EXP-CROSSFILE-006; EXP-CROSSFILE-008; EXP-RECON-001; EXP-RECON-006; EXP-RECON-010,,EXP-CONF-004,,research/experiments/EXP-CODEC-003/record.md; research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-CROSSFILE-003/record.md; research/experiments/EXP-CROSSFILE-004/record.md; research/experiments/EXP-CROSSFILE-006/record.md; research/experiments/EXP-CROSSFILE-008/record.md; research/experiments/EXP-RECON-001/record.md; research/experiments/EXP-RECON-006/record.md; research/experiments/EXP-RECON-010/record.md,research/normalized/EXP-CODEC-003/decision/DEC-CON-004-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-005,1,PLANNED,container,LG-container,2,EXP-RECON-001,EXP-CONF-007; EXP-RECON-004; EXP-RECON-006,,,,research/experiments/EXP-RECON-001/record.md; research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-RECON-006/record.md,research/normalized/EXP-RECON-001/decision/DEC-CON-005-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-005,2,RESERVED,container,LG-container,2,EXP-RECON-001,EXP-CONF-007; EXP-RECON-004; EXP-RECON-006,,,,research/experiments/EXP-RECON-001/record.md; research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-RECON-006/record.md,research/normalized/EXP-RECON-001/decision/DEC-CON-005-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-006,1,PLANNED,container,LG-container,1,EXP-CONF-007,EXP-LEGACY-010; EXP-LEGACY-041,,EXP-CON-005; EXP-CON-006,,research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-CONF-007/decision/DEC-CON-006-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-006,2,RESERVED,container,LG-container,1,EXP-CONF-007,EXP-LEGACY-010; EXP-LEGACY-041,,EXP-CON-005; EXP-CON-006,,research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-LEGACY-041/record.md,research/normalized/EXP-CONF-007/decision/DEC-CON-006-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-007,1,PLANNED,container,LG-container,2,EXP-RECON-004,EXP-ECO-002; EXP-RECON-003; EXP-RECON-007; EXP-RECON-008; EXP-RECON-011,,EXP-ECO-001,,research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-ECO-002/record.md; research/experiments/EXP-RECON-003/record.md; research/experiments/EXP-RECON-007/record.md; research/experiments/EXP-RECON-008/record.md; research/experiments/EXP-RECON-011/record.md,research/normalized/EXP-RECON-004/decision/DEC-CON-007-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-007,2,RESERVED,container,LG-container,2,EXP-RECON-004,EXP-ECO-002; EXP-RECON-003; EXP-RECON-007; EXP-RECON-008; EXP-RECON-011,,EXP-ECO-001,,research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-ECO-002/record.md; research/experiments/EXP-RECON-003/record.md; research/experiments/EXP-RECON-007/record.md; research/experiments/EXP-RECON-008/record.md; research/experiments/EXP-RECON-011/record.md,research/normalized/EXP-RECON-004/decision/DEC-CON-007-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-008,1,PLANNED,container,LG-container,1,EXP-CRYPTO-016,,,,,research/experiments/EXP-CRYPTO-016/record.md,research/normalized/EXP-CRYPTO-016/decision/DEC-CON-008-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-008,2,RESERVED,container,LG-container,1,EXP-CRYPTO-016,,,,,research/experiments/EXP-CRYPTO-016/record.md,research/normalized/EXP-CRYPTO-016/decision/DEC-CON-008-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-009,1,PLANNED,container,LG-container,1,EXP-CONF-007,EXP-CRYPTO-009; EXP-SCALE-010,,EXP-CONF-004,,research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-CRYPTO-009/record.md; research/experiments/EXP-SCALE-010/record.md,research/normalized/EXP-CONF-007/decision/DEC-CON-009-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-009,2,RESERVED,container,LG-container,1,EXP-CONF-007,EXP-CRYPTO-009; EXP-SCALE-010,,EXP-CONF-004,,research/experiments/EXP-CONF-007/record.md; research/experiments/EXP-CRYPTO-009/record.md; research/experiments/EXP-SCALE-010/record.md,research/normalized/EXP-CONF-007/decision/DEC-CON-009-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-010,1,PLANNED,container,LG-container,3,EXP-PLANNER-001,EXP-PLAT-005; EXP-RECON-001; EXP-RECON-004; EXP-RECON-009; EXP-RECON-010; EXP-RECON-011,,EXP-CON-007; EXP-LEGACY-050,,research/experiments/EXP-PLANNER-001/record.md; research/experiments/EXP-PLAT-005/record.md; research/experiments/EXP-RECON-001/record.md; research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-RECON-009/record.md; research/experiments/EXP-RECON-010/record.md; research/experiments/EXP-RECON-011/record.md,research/normalized/EXP-PLANNER-001/decision/DEC-CON-010-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-CON-010,2,RESERVED,container,LG-container,3,EXP-PLANNER-001,EXP-PLAT-005; EXP-RECON-001; EXP-RECON-004; EXP-RECON-009; EXP-RECON-010; EXP-RECON-011,,EXP-CON-007; EXP-LEGACY-050,,research/experiments/EXP-PLANNER-001/record.md; research/experiments/EXP-PLAT-005/record.md; research/experiments/EXP-RECON-001/record.md; research/experiments/EXP-RECON-004/record.md; research/experiments/EXP-RECON-009/record.md; research/experiments/EXP-RECON-010/record.md; research/experiments/EXP-RECON-011/record.md,research/normalized/EXP-PLANNER-001/decision/DEC-CON-010-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
